CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,NOMBRE_SIMPLIFICADO,TIPO_ESTABLECIMIENTO,ID_ESTABLECIMIENTO_FISICO,REGION,CLASIFICACION
10-01-2479-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO CIENTÍFICO Y TECNOLÓGICO BLAISE PASCAL,1A. AVENIDA SUR FINAL 12-70 ZONA 2,94650950,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,JAQUELINE ESPERANZA LIMA LINARES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO CIENTIFICO TECNOLOGICO 'BLAISE PASCAL',COLEGIO,COLEGIO CIENTIFICO TECNOLOGICO 'BLAISE PASCAL'_1A._AVENIDA_SUR_FINAL_12-70_ZONA_2,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-2485-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO PRIVADO MIXTO JOSE ERNESTO MONZON,2DA. AVENIDA FINAL NORTE 1-27  ZONA 1,87188050,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,GLODY SUCELY OSORIO FIGUEROA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,INSTITUTO JOSE ERNESTO MONZON,INSTITUTO,INSTITUTO JOSE ERNESTO MONZON_2DA._AVENIDA_FINAL_NORTE_1-27__ZONA_1,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-01-2507-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PARTICULAR MIXTO CENTROAMERICANO,12 CALLE 5-03 ZONA 1,27296060,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,JOSÉ ANTONIO MEDRANO OROSCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,COLEGIO PARTICULAR CENTROAMERICANO,COLEGIO,COLEGIO PARTICULAR CENTROAMERICANO_12_CALLE_5-03_ZONA_1,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-01-2591-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO TÉCNICO PRIVADO JOSE ORTEGA Y GASSET,2A. AVENIDA 1-37 ZONA 2 COLONIA ACEITUNO,69447040,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,CLAUDIA NOHEMI GUZMÁN MARTÍNEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPÉQUEZ,INSTITUTO TECNICO JOSE ORTEGA GASSET,INSTITUTO,INSTITUTO TECNICO JOSE ORTEGA GASSET_2A._AVENIDA_1-37_ZONA_2_COLONIA_ACEITUNO,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-2617-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO PRIVADO MIXTO PROFESIONAL VISION EDUCATIVA 2000,"2A. CALLE 2-65 ZONA 2, COLONIA MAYA BARRIO  LA UNION",79115520,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,SANDRA TRINIDAD PEREZ DOMINGUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,INSTITUTO PROFESIONAL VISION EDUCATIVA 2000,INSTITUTO,"INSTITUTO PROFESIONAL VISION EDUCATIVA 2000_2A._CALLE_2-65_ZONA_2,_COLONIA_MAYA_BARRIO__LA_UNION",SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-01-2649-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO CENTRO DE ESTUDIOS INTEGRALES CEI,1A. CALLE BARRIO LA ESPERANZA ZONA 2,97971340,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,DASIA YOSELINE CASTILLO LAM,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,COLEGIO ESTUDIOS INTEGRALES CEI,COLEGIO,COLEGIO ESTUDIOS INTEGRALES CEI_1A._CALLE_BARRIO_LA_ESPERANZA_ZONA_2,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-01-2685-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO DE ESTUDIOS SUPERIORES INTEGRALES,6A. AVENIDA NORTE 4-28 ZONA 1,87209840,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,ANGELA LUCRECIA LETONA MOTTA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO ESTUDIOS SUPERIORES INTEGRALES,COLEGIO,COLEGIO ESTUDIOS SUPERIORES INTEGRALES_6A._AVENIDA_NORTE_4-28_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-2689-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PARTICULAR MIXTO CENTROAMERICANO,12 CALLE 5-03 ZONA 1,27296060,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,JOSÉ ANTONIO MEDRANO OROSCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO PARTICULAR CENTROAMERICANO,COLEGIO,COLEGIO PARTICULAR CENTROAMERICANO_12_CALLE_5-03_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-2690-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO CENTRO DE ESTUDIOS INTEGRALES CEI,1A. CALLE BARRIO LA ESPERANZA ZONA 2,51333180,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,DASIA YOSELINE CASTILLO LAM,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO ESTUDIOS INTEGRALES CEI,COLEGIO,COLEGIO ESTUDIOS INTEGRALES CEI_1A._CALLE_BARRIO_LA_ESPERANZA_ZONA_2,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-02-0031-46,10-003,SUCHITEPEQUEZ,CUYOTENANGO,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA CUYOTENANGO,CANTON PARROQUIA,86844920,ERWIN RIGOBERTO AVILA,JESSICA VIRGINIA YAC VALLADARES,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,INSTITUTO NACIONAL DIVERSIFICADA CUYOTENANGO,INSTITUTO,INSTITUTO NACIONAL DIVERSIFICADA CUYOTENANGO_CANTON_PARROQUIA,SUR,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
10-02-0052-46,10-003,SUCHITEPEQUEZ,CUYOTENANGO,INSTITUTO TECNOLÓGICO CIENTÍFICO INDUSTRIAL DE SUCHITEPEQUEZ,KILÓMETRO. 169 CARRETERA AL PACIFICO,86839850,ERWIN RIGOBERTO AVILA,JOSE LINO MALTEZ CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,INSTITUTO TECNOLOGICO CIENTIFICO INDUSTRIAL SUCHITEPEQUEZ,INSTITUTO,INSTITUTO TECNOLOGICO CIENTIFICO INDUSTRIAL SUCHITEPEQUEZ_KILÓMETRO._169_CARRETERA_AL_PACIFICO,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-02-0053-46,10-003,SUCHITEPEQUEZ,CUYOTENANGO,INSTITUTO TECNOLÓGICO CIENTÍFICO INDUSTRIAL DE SUCHITEPEQUEZ,KILÓMETRO. 169 CARRETERA AL PACIFICO,86839850,ERWIN RIGOBERTO AVILA,JOSE LINO MALTEZ CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,INSTITUTO TECNOLOGICO CIENTIFICO INDUSTRIAL SUCHITEPEQUEZ,INSTITUTO,INSTITUTO TECNOLOGICO CIENTIFICO INDUSTRIAL SUCHITEPEQUEZ_KILÓMETRO._169_CARRETERA_AL_PACIFICO,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-02-0056-46,10-003,SUCHITEPEQUEZ,CUYOTENANGO,INSTITUTO TECNOLÓGICO CIENTÍFICO INDUSTRIAL DE SUCHITEPEQUEZ,KILÓMETRO. 169 CARRETERA AL PACIFICO,86839850,ERWIN RIGOBERTO AVILA,JOSE LINO MALTEZ CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SABATINO,SUCHITEPÉQUEZ,INSTITUTO TECNOLOGICO CIENTIFICO INDUSTRIAL SUCHITEPEQUEZ,INSTITUTO,INSTITUTO TECNOLOGICO CIENTIFICO INDUSTRIAL SUCHITEPEQUEZ_KILÓMETRO._169_CARRETERA_AL_PACIFICO,SUR,PRIVADO_MONOLINGUE_SABATINO
10-02-0057-46,10-003,SUCHITEPEQUEZ,CUYOTENANGO,INSTITUTO TECNOLÓGICO CIENTÍFICO INDUSTRIAL DE SUCHITEPEQUEZ,KILÓMETRO. 169 CARRETERA AL PACIFICO,86839850,ERWIN RIGOBERTO AVILA,JOSE LINO MALTEZ CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,INSTITUTO TECNOLOGICO CIENTIFICO INDUSTRIAL SUCHITEPEQUEZ,INSTITUTO,INSTITUTO TECNOLOGICO CIENTIFICO INDUSTRIAL SUCHITEPEQUEZ_KILÓMETRO._169_CARRETERA_AL_PACIFICO,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-02-0073-46,10-003,SUCHITEPEQUEZ,CUYOTENANGO,COLEGIO PRIVADO MIXTO LICEO CUYOTECO,2A. AVENIDA 2-27 ZONA 1,76980760,ERWIN RIGOBERTO AVILA,SERGIO AMÍLCAR DÍAZ AGUILAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ,COLEGIO LICEO CUYOTECO,COLEGIO,COLEGIO LICEO CUYOTECO_2A._AVENIDA_2-27_ZONA_1,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
10-02-0074-46,10-003,SUCHITEPEQUEZ,CUYOTENANGO,INSTITUTO TECNOLÓGICO CIENTÍFICO INDUSTRIAL DE SUCHITEPEQUEZ,KILÓMETRO. 169 CARRETERA AL PACIFICO,86839850,ERWIN RIGOBERTO AVILA,JOSE LINO MALTEZ CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ,INSTITUTO TECNOLOGICO CIENTIFICO INDUSTRIAL SUCHITEPEQUEZ,INSTITUTO,INSTITUTO TECNOLOGICO CIENTIFICO INDUSTRIAL SUCHITEPEQUEZ_KILÓMETRO._169_CARRETERA_AL_PACIFICO,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
10-02-2258-46,10-003,SUCHITEPEQUEZ,CUYOTENANGO,COLEGIO PRIVADO MIXTO LICEO CUYOTECO,2A. AVENIDA 2-27 ZONA 1,86843370,ERWIN RIGOBERTO AVILA,SERGIO AMÍLCAR DÍAZ AGUILAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,COLEGIO 'LICEO CUYOTECO',COLEGIO,COLEGIO 'LICEO CUYOTECO'_2A._AVENIDA_2-27_ZONA_1,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-02-2325-46,10-003,SUCHITEPEQUEZ,CUYOTENANGO,INSTITUTO TECNOLÓGICO CIENTÍFICO INDUSTRIAL DE SUCHITEPEQUEZ,KILÓMETRO.169 CARRETERA AL PACIFICO,86839850,ERWIN RIGOBERTO AVILA,JOSE LINO MALTEZ CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPÉQUEZ,INSTITUTO TECNOLOGICO CIENTIFICO INDUSTRIAL SUCHITEPEQUEZ,INSTITUTO,INSTITUTO TECNOLOGICO CIENTIFICO INDUSTRIAL SUCHITEPEQUEZ_KILÓMETRO.169_CARRETERA_AL_PACIFICO,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-02-2555-46,10-003,SUCHITEPEQUEZ,CUYOTENANGO,COLEGIO PRIVADO MIXTO LICEO CUYOTECO,2A.AVENIDA. 2-27 ZONA 1,86843370,ERWIN RIGOBERTO AVILA,SERGIO AMÍLCAR DÍAZ AGUILAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,COLEGIO LICEO CUYOTECO,COLEGIO,COLEGIO LICEO CUYOTECO_2A.AVENIDA._2-27_ZONA_1,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-02-2602-46,10-003,SUCHITEPEQUEZ,CUYOTENANGO,COLEGIO PRIVADO MIXTO LICEO CUYOTECO,2A. AVENIDA 2-27 ZONA 1,86843370,ERWIN RIGOBERTO AVILA,SERGIO AMÍLCAR DÍAZ AGUILAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO LICEO CUYOTECO,COLEGIO,COLEGIO LICEO CUYOTECO_2A._AVENIDA_2-27_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-03-0012-46,10-020,SUCHITEPEQUEZ,SAN FRANCISCO ZAPOTITLAN,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA SAN FRANCISCO,COLONIA EL ROSARIO,14969100,FREDY STUARDO QUIÑONEZ DE LEON,MAVIS DORANA SOLIS HERNÁNDEZ DE MORALES,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,INSTITUTO NACIONAL DIVERSIFICADA SAN FRANCISCO,INSTITUTO,INSTITUTO NACIONAL DIVERSIFICADA SAN FRANCISCO_COLONIA_EL_ROSARIO,SUR,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
10-03-0020-46,10-020,SUCHITEPEQUEZ,SAN FRANCISCO ZAPOTITLAN,ESCUELA PRIVADA DE CAFICULTURA LAS NUBES,FINCA LAS NUBES SAN FRANCISCO ZAPOTITLÁN SUCHITEPEQUEZ,70600460,FREDY STUARDO QUIÑONEZ DE LEON,HEIDY PAOLA OROZCO GARCÍA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,ESCUELA PRIVADA CAFICULTURA LAS NUBES,ESCUELA,ESCUELA PRIVADA CAFICULTURA LAS NUBES_FINCA_LAS_NUBES_SAN_FRANCISCO_ZAPOTITLÁN_SUCHITEPEQUEZ,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-03-0025-46,10-020,SUCHITEPEQUEZ,SAN FRANCISCO ZAPOTITLAN,COLEGIO PREUNIVERSITARIO CAMINO A LA EXCELENCIA,2A. AVENIDA 2-80 ZONA 1,93894780,FREDY STUARDO QUIÑONEZ DE LEON,MELIDA BEATRIZ POROJ RODRIGUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO PREUNIVERSITARIO CAMINO A LA EXCELENCIA,COLEGIO,COLEGIO PREUNIVERSITARIO CAMINO A LA EXCELENCIA_2A._AVENIDA_2-80_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-03-0026-46,10-020,SUCHITEPEQUEZ,SAN FRANCISCO ZAPOTITLAN,COLEGIO PREUNIVERSITARIO CAMINO A LA EXCELENCIA,2A. AVENIDA 2-80 ZONA 1,93894780,FREDY STUARDO QUIÑONEZ DE LEON,MELIDA BEATRIZ POROJ RODRIGUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO PREUNIVERSITARIO CAMINO A LA EXCELENCIA,COLEGIO,COLEGIO PREUNIVERSITARIO CAMINO A LA EXCELENCIA_2A._AVENIDA_2-80_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-03-0027-46,10-020,SUCHITEPEQUEZ,SAN FRANCISCO ZAPOTITLAN,COLEGIO PREUNIVERSITARIO CAMINO A LA EXCELENCIA,2A. AVENIDA 2-80 ZONA 1,62256780,FREDY STUARDO QUIÑONEZ DE LEON,MELIDA BEATRIZ POROJ RODRIGUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO PREUNIVERSITARIO CAMINO A LA EXCELENCIA,COLEGIO,COLEGIO PREUNIVERSITARIO CAMINO A LA EXCELENCIA_2A._AVENIDA_2-80_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-03-0028-46,10-020,SUCHITEPEQUEZ,SAN FRANCISCO ZAPOTITLAN,COLEGIO PREUNIVERSITARIO CAMINO A LA EXCELENCIA,2A. AVENIDA 2-80 ZONA 1,93894780,FREDY STUARDO QUIÑONEZ DE LEON,MELIDA BEATRIZ POROJ RODRIGUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,COLEGIO PREUNIVERSITARIO CAMINO A LA EXCELENCIA,COLEGIO,COLEGIO PREUNIVERSITARIO CAMINO A LA EXCELENCIA_2A._AVENIDA_2-80_ZONA_1,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-03-0031-46,10-020,SUCHITEPEQUEZ,SAN FRANCISCO ZAPOTITLAN,COLEGIO EL TRIUNFO,SAN FRANCISCO ZAPOTITLAN,93894240,FREDY STUARDO QUIÑONEZ DE LEON,JUAN DE DIOS POLICARPIO MARÍN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO EL TRIUNFO,COLEGIO,COLEGIO EL TRIUNFO_SAN_FRANCISCO_ZAPOTITLAN,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-03-0037-46,10-020,SUCHITEPEQUEZ,SAN FRANCISCO ZAPOTITLAN,INSTITUTO PRIVADO MIXTO EL ALFARERO,"CALLE PRINCIPAL SEGUNDO CALLEJÓN LOTIFICACION EL PANORAMA, CANTÓN SAN JOSE",36704650,FREDY STUARDO QUIÑONEZ DE LEON,FRANCISCO EVERARDO POL RAFAEL,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,INSTITUTO EL ALFARERO,INSTITUTO,"INSTITUTO EL ALFARERO_CALLE_PRINCIPAL_SEGUNDO_CALLEJÓN_LOTIFICACION_EL_PANORAMA,_CANTÓN_SAN_JOSE",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-03-0038-46,10-020,SUCHITEPEQUEZ,SAN FRANCISCO ZAPOTITLAN,COLEGIO MONTE VERDE,2A. AVENIDA 1-72 ZONA 0,51016360,FREDY STUARDO QUIÑONEZ DE LEON,KARLA PAULINA RODRÍGUEZ MALDONADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO MONTE VERDE,COLEGIO,COLEGIO MONTE VERDE_2A._AVENIDA_1-72_ZONA_0,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-03-0040-46,10-020,SUCHITEPEQUEZ,SAN FRANCISCO ZAPOTITLAN,INSTITUTO PRIVADO MIXTO EL ALFARERO,"CALLE PRINCIPAL, SEGUNDO CALLEJON LOTIFICACION EL PANORAMA, CANTON SAN JOSÉ",36704650,FREDY STUARDO QUIÑONEZ DE LEON,FRANCISCO EVERARDO POL RAFAEL,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,INSTITUTO EL ALFARERO,INSTITUTO,"INSTITUTO EL ALFARERO_CALLE_PRINCIPAL,_SEGUNDO_CALLEJON_LOTIFICACION_EL_PANORAMA,_CANTON_SAN_JOSÉ",SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-03-0042-46,10-020,SUCHITEPEQUEZ,SAN FRANCISCO ZAPOTITLAN,INSTITUTO PRIVADO MIXTO EL ALFARERO,"CALLE PRINCIPAL, SEGUNDO CALLEJÓN, LOTIFICACIÓN EL PANORAMA, CANTON SAN JOSÉ",36704650,FREDY STUARDO QUIÑONEZ DE LEON,FRANCISCO EVERARDO POL RAFAEL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ,INSTITUTO EL ALFARERO,INSTITUTO,"INSTITUTO EL ALFARERO_CALLE_PRINCIPAL,_SEGUNDO_CALLEJÓN,_LOTIFICACIÓN_EL_PANORAMA,_CANTON_SAN_JOSÉ",SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
10-04-0018-46,10-013,SUCHITEPEQUEZ,SAN BERNARDINO,COLEGIO PRIVADO MIXTO CIENCIA Y TECNOLOGÍA,CANTON LAS FLORES,17046070,RANDY YESID FIGUEROA SOLIS,GILDA MARIELA FLORES MAZARIEGOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,COLEGIO CIENCIA TECNOLOGIA,COLEGIO,COLEGIO CIENCIA TECNOLOGIA_CANTON_LAS_FLORES,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-04-0019-46,10-013,SUCHITEPEQUEZ,SAN BERNARDINO,COLEGIO PRIVADO MIXTO CIENCIA Y TECNOLOGÍA,CANTON LAS FLORES,27672480,RANDY YESID FIGUEROA SOLIS,GILDA MARIELA FLORES MAZARIEGOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,COLEGIO CIENCIA TECNOLOGIA,COLEGIO,COLEGIO CIENCIA TECNOLOGIA_CANTON_LAS_FLORES,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-04-0021-46,10-013,SUCHITEPEQUEZ,SAN BERNARDINO,COLEGIO PRIVADO MIXTO CIENCIA Y TECNOLOGÍA,CANTON LAS FLORES,17046670,RANDY YESID FIGUEROA SOLIS,GILDA MARIELA FLORES MAZARIEGOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ,COLEGIO CIENCIA TECNOLOGIA,COLEGIO,COLEGIO CIENCIA TECNOLOGIA_CANTON_LAS_FLORES,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
10-05-0019-46,10-006,SUCHITEPEQUEZ,SAN JOSE EL IDOLO,LICEO SAN JOSE,ENTRADA DE LA AVENIDA PRINCIPAL,11862640,CARLOS EMELITON VALENZUELA MARROQUIN,ELY MAGNOLIA VAC GARCIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,LICEO SAN JOSE,LICEO,LICEO SAN JOSE_ENTRADA_DE_LA_AVENIDA_PRINCIPAL,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-05-0024-46,10-006,SUCHITEPEQUEZ,SAN JOSE EL IDOLO,LICEO SAN JOSE,ENTRADA DE LA AVENIDA PRINCIPAL,12400770,CARLOS EMELITON VALENZUELA MARROQUIN,ELY MAGNOLIA VAC GARCIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPÉQUEZ,LICEO SAN JOSE,LICEO,LICEO SAN JOSE_ENTRADA_DE_LA_AVENIDA_PRINCIPAL,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-05-0028-46,10-006,SUCHITEPEQUEZ,SAN JOSE EL IDOLO,LICEO SAN JOSE,ENTRADA DE LA AVENIDA PRINCIPAL,12400770,CARLOS EMELITON VALENZUELA MARROQUIN,ELY MAGNOLIA VAC GARCIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,LICEO SAN JOSE,LICEO,LICEO SAN JOSE_ENTRADA_DE_LA_AVENIDA_PRINCIPAL,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-06-0016-46,10-005,SUCHITEPEQUEZ,SANTO DOMINGO SUCHITEPEQUEZ,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA SANTO DOMINGO,SANTO DOMINGO SUCHIPEQUEZ,15735580,EDDY OSWALDO SOLARES DE LEON,RENÉ ROLANDO IXCOY QUIÑONEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,INSTITUTO NACIONAL DIVERSIFICADA SANTO DOMINGO,INSTITUTO,INSTITUTO NACIONAL DIVERSIFICADA SANTO DOMINGO_SANTO_DOMINGO_SUCHIPEQUEZ,SUR,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
10-06-0024-46,10-025,SUCHITEPEQUEZ,SANTO DOMINGO SUCHITEPEQUEZ,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,COMUNIDAD LA GUADALUPE,32911540,CLAUDIA TERESA SERECH GOMEZ,JOSÉ SANTIAGO GARCIA MONTEJO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,INSTITUTO NACIONAL DIVERSIFICADA,INSTITUTO,INSTITUTO NACIONAL DIVERSIFICADA_COMUNIDAD_LA_GUADALUPE,SUR,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
