CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,NOMBRE_SIMPLIFICADO,TIPO_ESTABLECIMIENTO,ID_ESTABLECIMIENTO_FISICO,REGION,CLASIFICACION
05-02-0110-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,LICEO PREUNIVERSITARIO DEL SUR.,4TA. AVENIDA 2-39 ZONA 1,78821508,JUAN FRANCISCO GODOY DAVILA,CRISTIAN ALEXANDER PÉREZ GONZÁLEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA,LICEO PREUNIVERSITARIO DEL SUR.,LICEO,LICEO PREUNIVERSITARIO DEL SUR._4TA._AVENIDA_2-39_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0113-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,INSTITUTO TÉCNICO DE CAPACITACIÓN Y PRODUCTIVIDAD INTECAP,KILÓMETRO 93 CARRETERA CA2 A MAZATENANGO,78280100,JUAN FRANCISCO GODOY DAVILA,BLANCA ROSA ARGUETA GRIJALBA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ESCUINTLA,INSTITUTO TÉCNICO CAPACITACIÓN PRODUCTIVIDAD INTECAP,INSTITUTO,INSTITUTO TÉCNICO CAPACITACIÓN PRODUCTIVIDAD INTECAP_KILÓMETRO_93_CARRETERA_CA2_A_MAZATENANGO,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0118-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,COLEGIO CRISTIANO EMMANUEL,"1A. CALLE LOTE NO. 10 COLONIA EL BILBAO, ZONA 1",79333942,JUAN FRANCISCO GODOY DAVILA,INGRID YANETH OSORIO CAMPOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA,COLEGIO CRISTIANO EMMANUEL,COLEGIO,"COLEGIO CRISTIANO EMMANUEL_1A._CALLE_LOTE_NO._10_COLONIA_EL_BILBAO,_ZONA_1",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0125-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,CENTRO EDUCATIVO INTEGRAL GLO-A-MIEL,1RA CALLE 1-95 ZONA 1,47006877,JUAN FRANCISCO GODOY DAVILA,ANA MARGARITA TANTI GONZÁLEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ESCUINTLA,CENTRO EDUCATIVO INTEGRAL GLO-A-MIEL,CENTRO,CENTRO EDUCATIVO INTEGRAL GLO-A-MIEL_1RA_CALLE_1-95_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0126-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,INSTITUTO DE FORMACIÓN CUALIFICADA,5A. AVENIDA 4-65 ZONA 1,57082235,JUAN FRANCISCO GODOY DAVILA,MILVIA JOHANA GARCÍA ARDÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA,INSTITUTO FORMACIÓN CUALIFICADA,INSTITUTO,INSTITUTO FORMACIÓN CUALIFICADA_5A._AVENIDA_4-65_ZONA_1,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
05-02-0129-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,COLEGIO PARTICULAR MIXTO LA ENSEÑANZA,1A. CALLE 3-67 ZONA 1,78822044,JUAN FRANCISCO GODOY DAVILA,PABLO BENJAMIN MATEO MOREIRA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ESCUINTLA,COLEGIO PARTICULAR LA ENSEÑANZA,COLEGIO,COLEGIO PARTICULAR LA ENSEÑANZA_1A._CALLE_3-67_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0133-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,INSTITUTO PARTICULAR MIXTO SAN ANTONIO,5TA. AVENIDA 4-65 ZONA 1,48000554,JUAN FRANCISCO GODOY DAVILA,CLAUDIA MARITZA MENDOZA ROMPICH,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,INSTITUTO PARTICULAR SAN ANTONIO,INSTITUTO,INSTITUTO PARTICULAR SAN ANTONIO_5TA._AVENIDA_4-65_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0134-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,INSTITUTO PARTICULAR MIXTO SAN ANTONIO,5TA. AVENIDA 4-65 ZONA 1,48000554,JUAN FRANCISCO GODOY DAVILA,CLAUDIA MARITZA MENDOZA ROMPICH,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA,INSTITUTO PARTICULAR SAN ANTONIO,INSTITUTO,INSTITUTO PARTICULAR SAN ANTONIO_5TA._AVENIDA_4-65_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0135-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,INSTITUTO PARTICULAR MIXTO SAN ANTONIO,5TA. AVENIDA 4-65 ZONA 1,48000554,JUAN FRANCISCO GODOY DAVILA,CLAUDIA MARITZA MENDOZA ROMPICH,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ESCUINTLA,INSTITUTO PARTICULAR SAN ANTONIO,INSTITUTO,INSTITUTO PARTICULAR SAN ANTONIO_5TA._AVENIDA_4-65_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0137-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,INSTITUTO MUNICIPAL DE EDUCACIÓN MEDIA,CAMINO A SAN FELIPE ALDEA MIRIAM II,59172538,JUAN FRANCISCO GODOY DAVILA,ELSA YANET ROLDÁN CALÁN,DIVERSIFICADO,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA,INSTITUTO MUNICIPAL EDUCACIÓN MEDIA,INSTITUTO,INSTITUTO MUNICIPAL EDUCACIÓN MEDIA_CAMINO_A_SAN_FELIPE_ALDEA_MIRIAM_II,SUR,MUNICIPAL_MONOLINGUE_DIARIO(REGULAR)
05-02-0141-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,CENTRO EDUCATIVO LUCIANO CAMPO REAL,5A AVENIDA 4-65 ZONA 1,55025058,JUAN FRANCISCO GODOY DAVILA,WENDI AZUCENA ABAC BETHANCOURT,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,CENTRO EDUCATIVO LUCIANO CAMPO REAL,CENTRO,CENTRO EDUCATIVO LUCIANO CAMPO REAL_5A_AVENIDA_4-65_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0142-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,CENTRO EDUCATIVO LUCIANO CAMPO REAL,5A AVENIDA 4-65 ZONA 1,55025058,JUAN FRANCISCO GODOY DAVILA,WENDI AZUCENA ABAC BETHANCOURT,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,CENTRO EDUCATIVO LUCIANO CAMPO REAL,CENTRO,CENTRO EDUCATIVO LUCIANO CAMPO REAL_5A_AVENIDA_4-65_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0143-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,CENTRO EDUCATIVO LUCIANO CAMPO REAL,5A AVENIDA 4-65 ZONA 1,55025058,JUAN FRANCISCO GODOY DAVILA,WENDI AZUCENA ABAC BETHANCOURT,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ESCUINTLA,CENTRO EDUCATIVO LUCIANO CAMPO REAL,CENTRO,CENTRO EDUCATIVO LUCIANO CAMPO REAL_5A_AVENIDA_4-65_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0145-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,COLEGIO MIXTO BELÉN.,5A AVENIDA 4-65 ZONA 1,53601095,JUAN FRANCISCO GODOY DAVILA,KEILA JUDITH PAIZ HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA,COLEGIO BELÉN.,COLEGIO,COLEGIO BELÉN._5A_AVENIDA_4-65_ZONA_1,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
05-02-0217-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,INSTITUTO PARTICULAR MIXTO ISTMANIA,4TA. AVENIDA. 5-55 ZONA 1,78825876,JUAN FRANCISCO GODOY DAVILA,ANA GISELA MAYORGA DE LEÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA,INSTITUTO PARTICULAR ISTMANIA,INSTITUTO,INSTITUTO PARTICULAR ISTMANIA_4TA._AVENIDA._5-55_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0220-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,COLEGIO MIXTO COTZUMALGUAPA,CALZADA 15 DE SEPTIEMBRE 5-250 SANTA LUCIA COTZUMALGUAPA,78826459,JUAN FRANCISCO GODOY DAVILA,MIRNA RUTILIA ALVAREZ BOJORQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA,COLEGIO COTZUMALGUAPA,COLEGIO,COLEGIO COTZUMALGUAPA_CALZADA_15_DE_SEPTIEMBRE_5-250_SANTA_LUCIA_COTZUMALGUAPA,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0228-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,ESCUELA NACIONAL DE CIENCIAS COMERCIALES ADSCRITA AL INEB MARIA JOSEFA ROSADO LARA,5A. CALLE 5-251 ZONA 1 CALZADA 15 DE SEPTIEMBRE,78822757,JUAN FRANCISCO GODOY DAVILA,JOSÉ DAVID RIVERA FRANCISCO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,ESCUELA NACIONAL CIENCIAS COMERCIALES ADSCRITA AL INEB MARIA JOSEFA ROSADO LARA,ESCUELA,ESCUELA NACIONAL CIENCIAS COMERCIALES ADSCRITA AL INEB MARIA JOSEFA ROSADO LARA_5A._CALLE_5-251_ZONA_1_CALZADA_15_DE_SEPTIEMBRE,SUR,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
05-02-0232-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,INSTITUTO TECNOLÓGICO PROESUR,KILÓMETRO 92.5 FINCA CAMANTULUL,79552800,JUAN FRANCISCO GODOY DAVILA,PEDRO PABLO CRUZ ESPINOZA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,INSTITUTO TECNOLOGICO PROESUR,INSTITUTO,INSTITUTO TECNOLOGICO PROESUR_KILÓMETRO_92.5_FINCA_CAMANTULUL,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0235-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,INSTITUTO TÉCNICO PRIVADO CAMANTULUL,5A. AVENIDA 4-65 ZONA 1,54932388,JUAN FRANCISCO GODOY DAVILA,JULIO ADÁN JERÉZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),ESCUINTLA,INSTITUTO TECNICO CAMANTULUL,INSTITUTO,INSTITUTO TECNICO CAMANTULUL_5A._AVENIDA_4-65_ZONA_1,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(FIN_DE_SEMANA)
05-02-0237-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,COLEGIO CRISTIANO EMMANUEL.,"1RA. CALLE. LOTE NO. 10, COLONIA EL BILBAO, ZONA 1.",79333942,JUAN FRANCISCO GODOY DAVILA,INGRID YANETH OSORIO CAMPOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),ESCUINTLA,COLEGIO CRISTIANO EMMANUEL.,COLEGIO,"COLEGIO CRISTIANO EMMANUEL._1RA._CALLE._LOTE_NO._10,_COLONIA_EL_BILBAO,_ZONA_1.",SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(FIN_DE_SEMANA)
05-02-0238-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,COLEGIO CRISTIANO EMMANUEL.,1A CALLE LOTE 10 COLONIA EL BILBAO ZONA 1.,79333942,JUAN FRANCISCO GODOY DAVILA,INGRID YANETH OSORIO CAMPOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA,COLEGIO CRISTIANO EMMANUEL.,COLEGIO,COLEGIO CRISTIANO EMMANUEL._1A_CALLE_LOTE_10_COLONIA_EL_BILBAO_ZONA_1.,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0239-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,COLEGIO CRISTIANO EMMANUEL.,1A CALLE LOTE 10 COLONIA EL BILBAO ZONA 1.,79333942,JUAN FRANCISCO GODOY DAVILA,INGRID YANETH OSORIO CAMPOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA,COLEGIO CRISTIANO EMMANUEL.,COLEGIO,COLEGIO CRISTIANO EMMANUEL._1A_CALLE_LOTE_10_COLONIA_EL_BILBAO_ZONA_1.,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0240-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,COLEGIO MIXTO BELÉN,5A. AVENIDA 4-65 ZONA 1,53601095,JUAN FRANCISCO GODOY DAVILA,KEILA JUDITH PAIZ HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),ESCUINTLA,COLEGIO BELÉN,COLEGIO,COLEGIO BELÉN_5A._AVENIDA_4-65_ZONA_1,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(FIN_DE_SEMANA)
05-02-0241-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,LICEO PREUNIVERSITARIO DEL SUR.,4TA AVE 2-39 ZONA 1,78821508,JUAN FRANCISCO GODOY DAVILA,CRISTIAN ALEXANDER PÉREZ GONZÁLEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,LICEO PREUNIVERSITARIO DEL SUR.,LICEO,LICEO PREUNIVERSITARIO DEL SUR._4TA_AVE_2-39_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0242-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,LICEO PREUNIVERSITARIO DEL SUR.,4TA  AVE 2-39 ZONA 1,78821508,JUAN FRANCISCO GODOY DAVILA,CRISTIAN ALEXANDER PÉREZ GONZÁLEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA,LICEO PREUNIVERSITARIO DEL SUR.,LICEO,LICEO PREUNIVERSITARIO DEL SUR._4TA__AVE_2-39_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0244-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,LICEO PREUNIVERSITARIO DEL SUR.,4TA. AVENIDA 2-39 ZONA 1,78821508,JUAN FRANCISCO GODOY DAVILA,CRISTIAN ALEXANDER PÉREZ GONZÁLEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),ESCUINTLA,LICEO PREUNIVERSITARIO DEL SUR.,LICEO,LICEO PREUNIVERSITARIO DEL SUR._4TA._AVENIDA_2-39_ZONA_1,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
05-02-0248-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,COLEGIO MIXTO EVANGÉLICO SALEM.,CALLEJÓN SAZO NO. 37 ALDEA EL TRANSITO SECTOR 2 ALDEA EL TRANSITO SECTOR 2,32502747,JUAN FRANCISCO GODOY DAVILA,DIANA GUADALUPE TUN ARENAS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA,COLEGIO EVANGÉLICO SALEM.,COLEGIO,COLEGIO EVANGÉLICO SALEM._CALLEJÓN_SAZO_NO._37_ALDEA_EL_TRANSITO_SECTOR_2_ALDEA_EL_TRANSITO_SECTOR_2,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0251-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,LICEO MIXTO SAN JOSÉ,1A CALLE 1-64 ZONA 1,78825138,JUAN FRANCISCO GODOY DAVILA,LIGIA MIRTALA BALCÁRCEL SILIÉZAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),ESCUINTLA,LICEO SAN JOSÉ,LICEO,LICEO SAN JOSÉ_1A_CALLE_1-64_ZONA_1,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(FIN_DE_SEMANA)
05-02-0253-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,COLEGIO PARTICULAR MIXTO SAGRADO CORAZÓN,"4TA. AVENIDA NORTE 1ERA CALLE ""A"" LOTIFICACIÓN EL BILBAO.",77746400,JUAN FRANCISCO GODOY DAVILA,MARÍA DOLORES PÉREZ TUCHÁN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),ESCUINTLA,COLEGIO PARTICULAR SAGRADO CORAZÓN,COLEGIO,"COLEGIO PARTICULAR SAGRADO CORAZÓN_4TA._AVENIDA_NORTE_1ERA_CALLE_""A""_LOTIFICACIÓN_EL_BILBAO.",SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
05-02-0255-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ.,5TA. CALLE 2-55 CALZADA 15 DE SEPTIEMBRE INTERIOR DEL INSTITUTO NACIONAL MARÍA JOSEFA ROSADO LARA,54826877,JUAN FRANCISCO GODOY DAVILA,MERCEDES DEL PILAR MORALES MENDOZA,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),ESCUINTLA,INSTITUTO MUNICIPAL EDUCACIÓN BÁSICA BACHILLERATO POR MADUREZ.,INSTITUTO,INSTITUTO MUNICIPAL EDUCACIÓN BÁSICA BACHILLERATO POR MADUREZ._5TA._CALLE_2-55_CALZADA_15_DE_SEPTIEMBRE_INTERIOR_DEL_INSTITUTO_NACIONAL_MARÍA_JOSEFA_ROSADO_LARA,SUR,MUNICIPAL_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
05-02-0257-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,INSTITUTO PRIVADO MIXTO DE COMPUTACIÓN INFORMÁTICA,KILÓMETRO. 87.5 CARRETERA CA-2 AL PACÍFICO.,42098958,JUAN FRANCISCO GODOY DAVILA,JULIETA CORDERO SANCHEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),ESCUINTLA,INSTITUTO COMPUTACIÓN INFORMÁTICA,INSTITUTO,INSTITUTO COMPUTACIÓN INFORMÁTICA_KILÓMETRO._87.5_CARRETERA_CA-2_AL_PACÍFICO.,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
05-02-0259-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,CENTRO EDUCATIVO INTEGRAL GLO-A-MIEL,1RA CALLE 1-95 ZONA 1,47006877,JUAN FRANCISCO GODOY DAVILA,ANA MARGARITA TANTI GONZÁLEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),ESCUINTLA,CENTRO EDUCATIVO INTEGRAL GLO-A-MIEL,CENTRO,CENTRO EDUCATIVO INTEGRAL GLO-A-MIEL_1RA_CALLE_1-95_ZONA_1,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(FIN_DE_SEMANA)
05-02-0264-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,COLEGIO MIXTO EL SABER,3A AVENIDA 0-113 ZONA 1,47127394,JUAN FRANCISCO GODOY DAVILA,JOSÉ DAVID RIVERA FRANCISCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA,COLEGIO EL SABER,COLEGIO,COLEGIO EL SABER_3A_AVENIDA_0-113_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0265-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,INSTITUTO TECNOLÓGICO PROESUR,KILÓMETRO. 92.5 CARRETERA A MAZATENANGO,79552800,JUAN FRANCISCO GODOY DAVILA,PEDRO PABLO CRUZ ESPINOZA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,INSTITUTO TECNOLÓGICO PROESUR,INSTITUTO,INSTITUTO TECNOLÓGICO PROESUR_KILÓMETRO._92.5_CARRETERA_A_MAZATENANGO,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0267-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,COLEGIO ITALIANO,2A. AVENIDA 1-60 ZONA 1,78826255,JUAN FRANCISCO GODOY DAVILA,YESSICA MARIBEL MORATAYA ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA,COLEGIO ITALIANO,COLEGIO,COLEGIO ITALIANO_2A._AVENIDA_1-60_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0271-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,COLEGIO REAL ESPAÑA LUCIANO,KILOMETRO 3 CARRETERA A SAN PEDRO YEPOCAPA,54138665,JUAN FRANCISCO GODOY DAVILA,MARITZA SILVA ALMIRA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,COLEGIO REAL ESPAÑA LUCIANO,COLEGIO,COLEGIO REAL ESPAÑA LUCIANO_KILOMETRO_3_CARRETERA_A_SAN_PEDRO_YEPOCAPA,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0272-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,INSTITUTO DE FORMACIÓN CUALIFICADA,5A. AVENIDA 4-65 ZONA 1,78826255,JUAN FRANCISCO GODOY DAVILA,MILVIA JOHANA GARCÍA ARDÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),ESCUINTLA,INSTITUTO FORMACIÓN CUALIFICADA,INSTITUTO,INSTITUTO FORMACIÓN CUALIFICADA_5A._AVENIDA_4-65_ZONA_1,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
05-02-0273-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,COLEGIO EVANGÉLICO CENTROAMERICANO BETHEL,2ª AVENIDA Y 6ª CALLE A 2-55 ZONA 1,78822539,JUAN FRANCISCO GODOY DAVILA,ELISA MICHELLE ALVAREZ ZAMORA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA,COLEGIO EVANGÉLICO CENTROAMERICANO BETHEL,COLEGIO,COLEGIO EVANGÉLICO CENTROAMERICANO BETHEL_2ª_AVENIDA_Y_6ª_CALLE_A_2-55_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-02-0274-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,COLEGIO EVANGÉLICO CENTROAMERICANO BETHEL,2ª AVENIDA Y 6ª CALLE A 2-55 ZONA 1,78822539,JUAN FRANCISCO GODOY DAVILA,ELISA MICHELLE ALVAREZ ZAMORA DE RAMOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),ESCUINTLA,COLEGIO EVANGÉLICO CENTROAMERICANO BETHEL,COLEGIO,COLEGIO EVANGÉLICO CENTROAMERICANO BETHEL_2ª_AVENIDA_Y_6ª_CALLE_A_2-55_ZONA_1,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
